DesilKesejahteraan,PrioritasVerval,JenisKelamin,HubungaKepalaKeluarga,Pekerjaan,Usia2023,PenerimaSEMBAKO
1,1,1,3,1,57,0
1,1,0,2,2,37,0
1,1,1,1,4,37,0
1,1,1,0,1,18,0
1,1,1,0,1,13,0
1,1,1,0,1,9,0
1,1,0,2,2,38,0
1,1,1,1,2,43,1
1,1,1,0,1,10,0
1,1,1,3,1,77,0
1,1,0,2,2,47,0
1,1,1,1,2,36,0
1,1,0,0,1,12,0
1,1,0,3,1,82,0
1,1,0,2,4,58,0
1,1,1,1,4,60,0
1,0,0,0,0,31,0
1,0,0,0,4,27,0
1,0,1,0,1,25,0
1,1,0,2,4,47,0
1,1,1,1,4,41,0
1,0,1,0,1,14,0
1,1,0,0,1,9,0
1,1,1,3,1,63,0
1,1,0,2,4,67,0
1,1,1,1,4,65,1
1,1,1,0,2,33,0
1,1,1,0,0,25,0
1,1,1,0,0,22,0
1,1,0,2,4,39,0
1,1,1,1,4,30,0
1,1,0,0,1,10,0
1,1,0,0,1,7,0
1,1,1,0,1,3,0
1,1,0,2,0,47,0
1,1,1,1,2,46,0
1,1,0,0,0,23,0
1,0,1,0,1,16,0
1,1,1,3,1,72,0
1,1,0,2,5,47,0
1,1,1,1,1,42,0
1,1,1,0,1,18,0
1,1,1,0,1,15,0
1,1,0,0,1,8,0
1,1,0,2,2,35,0
1,1,1,1,1,29,0
1,1,0,0,1,11,0
1,1,0,0,1,6,0
1,1,1,0,1,4,0
1,1,0,2,4,43,0
1,1,1,1,4,40,0
1,1,1,0,1,15,0
1,1,1,0,1,13,0
1,1,0,0,1,8,0
1,1,0,2,5,44,0
1,1,1,1,5,40,0
1,1,1,0,5,19,0
1,1,0,0,1,12,0
1,1,0,2,5,36,0
1,1,1,1,1,32,0
1,1,0,0,1,11,0
1,1,1,0,1,3,0
1,1,0,2,2,48,0
1,1,1,1,2,42,0
1,1,0,0,2,20,0
1,1,0,0,1,9,0
1,1,1,3,1,82,0
1,1,0,2,5,38,0
1,1,1,1,5,37,0
1,0,0,0,1,15,0
1,1,0,2,3,45,0
1,1,1,1,1,45,0
1,1,1,0,1,22,0
1,1,0,2,2,49,0
1,1,1,1,2,52,1
1,1,1,0,5,26,0
1,1,0,0,1,25,0
1,1,0,0,1,16,0
1,1,1,0,1,12,0
1,1,0,2,5,44,0
1,1,1,1,2,40,0
1,1,1,0,1,19,0
1,1,0,0,1,11,0
1,0,0,2,5,37,0
1,1,1,1,1,27,1
1,1,1,0,5,10,0
1,1,1,0,1,4,0
1,0,0,2,5,37,0
1,0,1,1,1,38,1
1,1,1,0,1,18,0
1,0,1,0,1,13,0
1,0,1,0,1,9,0
1,1,1,2,5,45,0
1,1,1,0,5,25,0
1,1,0,0,1,11,0
1,1,0,2,5,35,0
1,1,1,1,1,45,0
1,1,0,0,1,10,0
1,1,1,2,5,66,1
1,1,1,0,1,36,0
1,1,0,0,1,33,0
1,1,0,0,1,29,0
1,1,1,2,1,75,0
1,1,0,0,1,56,0
1,1,1,0,5,48,0
1,1,1,0,1,46,0
1,1,0,0,5,42,0
1,1,1,2,1,90,1
1,1,0,2,5,38,0
1,1,1,1,1,42,0
1,1,0,0,1,13,0
1,1,0,0,1,5,0
1,0,0,2,2,49,0
1,0,1,1,2,43,1
1,0,0,0,2,22,0
1,0,1,0,1,19,0
1,0,1,0,1,4,0
1,1,0,2,2,58,0
1,1,1,1,2,53,0
1,1,0,0,2,28,0
1,1,1,0,2,27,0
1,1,0,0,2,23,0
1,1,0,0,1,11,0
1,1,0,2,2,46,0
1,1,1,1,1,37,0
1,1,1,0,1,18,0
1,0,1,0,1,15,0
1,1,1,0,1,15,0
1,1,0,2,5,58,0
1,1,1,1,4,52,1
1,1,0,0,2,30,0
1,1,0,0,2,22,0
1,1,0,0,1,21,0
1,1,0,2,2,39,0
1,1,1,1,1,41,0
1,1,0,0,1,13,0
1,1,0,0,1,6,0
1,1,0,2,2,42,0
1,0,1,1,4,42,0
1,1,1,0,1,22,0
1,1,1,0,1,19,0
1,1,0,0,1,15,0
1,0,0,0,1,5,0
1,1,0,2,4,55,0
1,1,1,1,1,53,1
1,1,1,0,1,21,0
1,1,1,0,2,14,0
1,1,0,2,5,30,1
1,1,1,1,1,24,0
1,1,1,0,1,5,0
1,1,0,2,2,32,0
1,1,1,1,1,28,0
1,1,1,0,1,4,0
1,1,1,0,1,3,0
1,1,0,2,2,38,0
1,1,1,1,2,43,0
1,1,1,0,1,13,0
1,1,0,0,1,11,0
1,1,1,2,1,77,1
1,1,0,0,5,45,0
1,0,0,2,2,66,0
1,1,1,1,4,62,0
1,0,0,0,2,20,0
1,1,0,2,2,47,0
1,1,1,1,1,45,0
1,1,1,0,1,13,0
1,0,0,2,2,61,0
1,0,1,1,1,56,1
1,1,0,0,2,29,0
1,1,0,0,1,19,0
1,1,0,2,0,48,0
1,1,1,1,1,34,0
1,1,0,0,1,16,0
1,1,0,0,1,12,0
1,1,0,2,3,43,0
1,1,1,1,1,43,0
1,1,0,0,1,19,0
1,1,0,0,1,16,0
1,1,0,0,1,11,0
1,1,0,2,2,39,0
1,0,1,1,2,34,0
1,1,1,0,1,11,0
1,1,0,0,1,5,0
1,1,0,2,2,46,0
1,1,1,1,2,39,0
1,1,1,0,1,17,0
1,1,0,0,1,15,0
1,1,0,0,1,6,0
1,1,1,2,1,78,0
1,1,0,0,2,41,0
1,1,1,2,4,43,0
1,1,1,0,1,14,0
1,1,0,2,0,50,0
1,1,1,1,1,50,0
1,1,1,0,1,6,0
1,1,0,2,2,53,0
1,1,1,1,1,52,1
1,1,0,0,4,25,0
1,1,1,0,1,19,0
1,1,0,2,2,43,0
1,1,1,1,2,39,0
1,1,1,0,1,11,0
1,1,1,0,1,7,0
1,1,1,0,1,4,0
1,1,0,2,2,50,0
1,1,1,1,1,46,1
1,1,0,0,1,24,0
1,1,1,0,1,16,0
1,1,0,2,2,38,0
1,1,1,1,2,34,0
1,1,1,0,1,10,0
1,1,1,0,1,5,0
1,1,1,0,1,2,0
1,1,1,0,1,2,0
1,1,0,2,4,44,0
1,1,1,1,1,40,0
1,1,0,0,1,16,0
1,1,0,0,1,11,0
1,1,0,0,1,9,0
1,1,1,0,1,5,0
1,1,0,2,4,56,0
1,1,1,1,1,42,0
1,1,0,0,1,23,0
1,1,0,0,1,13,0
1,1,1,0,1,12,0
1,1,1,0,1,10,0
1,1,0,2,2,46,0
1,1,1,1,2,36,0
1,1,0,0,1,13,0
1,1,0,0,1,5,0
1,1,0,2,2,42,0
1,1,1,1,1,46,0
1,1,0,0,1,16,0
1,1,1,0,1,13,0
1,1,0,2,2,48,0
1,1,1,1,2,46,0
1,1,1,0,1,25,0
1,1,1,0,2,20,0
1,0,1,0,1,17,0
1,1,0,0,1,11,0
1,1,0,2,2,46,0
1,1,1,1,1,35,1
1,1,1,0,1,8,0
1,1,0,0,1,5,0
1,0,0,2,2,43,0
1,0,1,1,2,44,0
1,0,1,0,2,25,0
1,0,1,0,1,14,0
1,0,1,0,1,11,0
1,1,0,2,2,43,0
1,1,1,1,2,45,0
1,1,1,0,1,18,0
1,1,1,0,1,6,0
1,0,0,2,2,45,0
1,0,1,1,2,41,0
1,0,1,0,1,20,0
1,1,0,0,1,9,0
1,1,0,2,3,48,0
1,1,1,1,1,47,1
1,1,1,0,1,24,0
1,1,0,0,2,20,0
1,1,0,0,1,17,0
1,1,0,2,2,52,0
1,1,1,1,2,48,0
1,1,1,0,2,25,0
1,1,0,0,1,19,0
1,1,0,2,2,38,0
1,1,1,1,2,37,0
1,1,0,0,1,12,0
1,1,1,0,1,4,0
1,1,1,2,1,73,0
1,1,0,0,2,55,0
1,1,1,0,2,45,0
1,0,0,2,2,45,0
1,0,1,1,1,45,1
1,0,0,0,2,23,0
1,1,1,0,1,19,0
1,0,1,0,1,15,0
1,0,1,0,1,4,0
1,1,0,2,2,28,0
1,1,1,1,2,27,0
1,1,0,0,1,10,0
1,1,0,0,1,8,0
1,1,0,2,2,51,0
1,1,1,1,2,50,0
1,1,1,0,1,24,0
1,1,1,0,1,17,0
1,1,0,2,2,40,0
1,1,1,1,2,35,0
1,1,0,0,1,13,0
1,1,0,0,1,3,0
1,1,0,2,2,44,0
1,1,1,1,2,40,1
1,1,1,0,1,16,0
1,1,0,0,1,9,0
1,1,0,2,2,40,0
1,1,1,1,2,39,0
1,1,1,0,1,19,0
1,1,1,0,1,14,0
1,1,1,0,1,9,0
1,1,1,0,1,5,0
1,1,0,2,2,62,0
1,1,1,1,2,58,1
1,1,0,0,2,30,0
1,1,0,0,2,25,0
1,1,1,0,1,18,0
1,1,0,2,2,52,0
1,1,1,1,2,47,0
1,0,1,0,2,27,0
1,1,1,0,1,18,0
1,0,0,0,1,7,0
1,0,0,2,2,34,0
1,0,1,1,1,31,0
1,1,1,0,1,10,0
1,1,0,2,2,48,0
1,1,1,1,2,45,0
1,1,0,0,1,9,0
1,1,0,2,3,42,0
1,1,1,1,2,38,0
1,1,1,0,1,13,0
1,1,0,2,2,37,0
1,1,1,1,2,37,0
1,1,1,0,1,16,0
1,1,1,0,1,9,0
1,1,1,0,1,3,0
1,1,0,2,2,48,0
1,1,1,1,2,46,1
1,1,1,0,1,17,0
1,1,0,2,3,47,0
1,1,1,1,2,45,0
1,1,0,0,2,24,0
1,1,0,0,1,19,0
1,1,1,0,1,7,0
1,1,0,2,2,38,0
1,1,1,1,1,38,0
1,1,1,0,1,11,0
1,1,1,0,1,7,0
1,1,1,0,1,4,0
1,1,0,2,2,53,0
1,1,1,1,2,53,1
1,1,1,0,1,20,0
1,1,0,2,2,52,0
1,1,1,1,2,34,0
1,1,0,0,1,15,0
1,1,1,0,1,7,0
1,1,0,2,4,47,0
1,1,1,1,2,40,1
1,0,0,0,1,24,0
1,0,0,0,1,22,0
1,1,0,2,2,27,0
1,1,1,1,1,27,0
1,1,0,0,1,6,0
1,1,0,2,2,41,0
1,0,1,1,2,41,0
1,1,1,0,1,13,0
1,1,1,0,1,9,0
1,1,0,0,1,7,0
1,1,0,2,2,33,0
1,1,1,1,2,30,0
1,1,0,0,1,10,0
1,1,0,2,2,56,0
1,1,1,1,1,54,0
1,1,1,0,1,18,0
1,1,1,0,1,14,0
1,1,0,2,2,47,0
1,1,1,1,2,43,0
1,1,1,0,1,14,0
1,1,0,0,1,10,0
1,1,0,2,2,56,0
1,1,1,1,1,51,0
1,1,0,0,2,32,0
1,1,0,0,2,28,0
1,1,0,2,1,65,0
1,1,1,1,4,67,1
1,1,0,0,2,41,0
1,1,1,0,2,27,0
1,0,0,2,2,43,0
1,0,1,1,2,33,0
1,0,0,0,1,10,0
1,0,0,0,1,9,0
1,1,0,2,3,62,0
1,1,0,0,2,29,0
1,1,0,0,1,19,0
1,1,1,0,1,17,0
1,1,0,2,2,39,0
1,1,1,1,1,47,1
1,1,0,0,1,17,0
1,1,1,0,1,13,0
1,1,1,2,5,78,1
1,1,0,0,2,33,0
1,1,1,2,4,38,0
1,1,1,0,2,17,0
1,1,1,0,1,11,0
1,1,0,2,2,53,0
1,1,1,1,2,41,0
1,1,1,0,2,23,0
1,1,1,0,1,9,0
1,1,0,2,2,42,0
1,1,1,1,2,36,0
1,1,1,0,1,16,0
1,1,0,0,1,9,0
1,1,0,2,2,61,0
1,1,1,1,2,49,1
1,1,1,0,2,24,0
1,1,1,0,1,12,0
1,1,1,2,4,63,1
1,1,0,0,2,37,0
1,1,0,0,2,27,0
1,1,0,2,2,52,0
1,1,1,1,1,49,1
1,1,1,0,1,10,0
1,1,1,2,1,73,1
1,1,1,3,1,83,0
1,1,1,2,4,58,0
1,1,0,0,2,38,0
1,1,1,0,1,29,0
1,1,0,2,2,47,0
1,1,1,1,2,43,0
1,1,1,0,1,10,0
1,1,1,0,1,6,0
1,1,1,2,2,47,0
1,1,1,0,2,24,0
1,1,1,0,1,17,0
1,1,0,0,1,11,0
1,1,0,2,1,67,0
1,1,1,1,1,65,0
1,1,1,2,1,73,0
1,1,0,0,2,36,0
1,1,0,2,2,49,0
1,1,1,1,1,43,0
1,1,0,0,1,19,0
1,1,0,0,1,9,0
1,1,0,2,3,39,0
1,1,1,1,4,41,0
1,1,1,0,1,11,0
1,1,0,2,2,50,0
1,1,1,1,4,44,1
1,1,0,0,1,15,0
1,1,1,0,1,13,0
1,1,1,0,1,13,0
1,1,0,2,2,36,0
1,0,1,1,2,32,0
1,1,0,0,1,10,0
1,1,0,0,1,5,0
1,1,0,2,2,49,0
1,1,1,1,2,47,0
1,1,1,0,1,15,0
1,1,1,0,1,12,0
1,1,0,2,2,47,0
1,1,1,1,2,48,1
1,1,0,0,1,23,0
1,1,1,0,1,18,0
1,1,1,0,1,14,0
1,1,1,0,1,12,0
1,1,0,2,2,60,0
1,1,1,1,2,43,0
1,1,0,0,1,21,0
1,1,1,0,1,18,0
1,1,1,0,1,12,0
1,1,0,2,2,52,0
1,1,1,1,2,45,0
1,1,1,0,2,26,0
1,1,0,0,2,22,0
1,1,0,2,0,42,0
1,1,1,1,1,38,0
1,1,0,0,1,14,0
1,1,1,0,1,12,0
1,1,0,0,1,6,0
